Id,TenancyId,DocumentType,DocumentNo,ExternalDocRef,TransactionDate,TransactionAmount
562,106,Receipt,R221,OJ709U8EC2,2020-10-07 17:30:36.875084,-16141.00
563,111,Receipt,R222,OJ78A4NSY4,2020-10-07 20:31:26.205387,-5500.00
564,8,Receipt,R223,OJ76A8EHH0,2020-10-07 22:31:02.214834,-7500.00
565,154,Receipt,R224,OJ76A8EQ2Q,2020-10-07 22:31:27.922832,-10350.00
566,49,Receipt,R225,OJ79A8HLR1,2020-10-07 22:36:57.602737,-12000.00
567,64,Receipt,R226,OJ89AAN56P,2020-10-08 06:35:50.44878,-13350.00
568,15,Receipt,R227,OJ80AIV556,2020-10-08 10:49:12.915085,-8000.00
569,41,Receipt,R228,OJ87ALJDQD,2020-10-08 11:54:38.449606,-9500.00
570,77,Receipt,R229,OJ81AP7UHR,2020-10-08 13:24:44.118035,-13000.00
571,73,Receipt,R230,OJ80B3N42M,2020-10-08 18:31:54.280813,-13300.00
572,137,Receipt,R231,OJ85B8376F,2020-10-08 19:40:46.074931,-14240.00
573,92,Receipt,R232,OJ83B8EOG5,2020-10-08 19:46:17.287184,-15978.00
574,31,Receipt,R233,OJ85BF5C89,2020-10-08 23:09:04.703999,-3500.00
575,155,Receipt,R234,OJ96BUYNNU,2020-10-09 12:57:47.635401,-10800.00
576,74,Receipt,R235,OJ98C36D40,2020-10-09 16:09:37.357482,-13000.00
577,59,Receipt,R236,OJ93CDAS0P,2020-10-09 19:13:43.900563,-4000.00
578,52,Receipt,R237,OJ95CEF9FP,2020-10-09 19:31:14.39849,-12600.00
579,127,Receipt,R238,OJ95CGW9B5,2020-10-09 20:15:51.864033,-9120.00
580,29,Receipt,R239,OJ92CLLQDE,2020-10-09 22:37:01.868417,-1500.00
581,151,Receipt,R240,OJA5CMVZEB,2020-10-10 01:56:35.307228,-9300.00
582,144,Receipt,R241,OJA2CY17A8,2020-10-10 11:41:47.985475,-14120.00
583,159,Receipt,R242,OJA0CZRWOU,2020-10-10 12:25:09.607522,-15800.00
584,66,Receipt,R243,OJA1D0WWV3,2020-10-10 12:53:42.769093,-13000.00
585,70,Receipt,R244,OJA0DQ0WW2,2020-10-10 22:08:14.341246,-13000.00
586,141,Receipt,R245,OJB0DTVA3Y,2020-10-11 07:46:48.463349,-18240.00
587,109,Receipt,R246,OJB0DWEOKM,2020-10-11 09:14:15.687259,-5500.00
588,55,Receipt,R247,OJB8E39UMA,2020-10-11 12:38:51.69496,-12326.00
589,142,Receipt,R248,OJB3EHCWJT,2020-10-11 18:20:37.521046,-13120.00
590,131,Receipt,R249,OJC1F06DD9,2020-10-12 10:01:43.86628,-14240.00
591,69,Receipt,R250,OJC7F0TVHF,2020-10-12 10:17:54.973943,-13000.00
592,51,Receipt,R251,OJC5F5HNCX,2020-10-12 12:13:31.975876,-12600.00
593,61,Receipt,R252,OJC4F6HBWI,2020-10-12 12:37:49.853257,-14000.00
594,147,Receipt,R253,OJC0FOQ7N0,2020-10-12 19:02:36.610996,-9600.00
595,161,Receipt,R254,OJC0FOQB7C,2020-10-12 19:02:40.971356,-19000.00
596,158,Receipt,R255,OJC8FVDWDO,2020-10-12 21:15:11.49382,-19000.00
597,84,Receipt,R256,OJD9G9E54V,2020-10-13 11:38:30.783715,-17500.00
598,152,Receipt,R257,OJD2GAW81A,2020-10-13 12:16:47.244351,-3000.00
599,32,Receipt,R258,OJD0GIGYXS,2020-10-13 15:26:46.690755,-9000.00
600,110,Receipt,R259,OJD0H0FZSU,2020-10-13 21:27:39.428928,-5500.00
601,112,Receipt,R260,OJE8H9A5TS,2020-10-14 09:23:37.828649,-5000.00
602,79,Receipt,R261,OJE6HE13SI,2020-10-14 11:30:59.684577,-13326.00
603,41,Invoice,INV15,,2020-10-14 12:00:44.576895,8500
606,15,Invoice,INV204,,2020-10-14 12:35:25.482098,8000
607,68,Invoice,INV42,,2020-10-14 12:42:51.609577,14141
608,69,Invoice,INV43,,2020-10-14 12:45:37.177085,13741
609,115,Invoice,INV89,,2020-10-14 12:49:16.793943,26940
610,107,Invoice,INV81,,2020-10-14 12:49:37.9921,4500
612,108,Receipt,R262,OJD7GVM5NP,2020-10-14 23:56:47.785907,-5500.00
613,100,Receipt,R263,OJA9CSA1HV,2020-10-14 23:58:07.383781,-5000.00
614,36,Receipt,R264,OJ567SGB7M,2020-10-15 00:04:54.576271,-9500.00
615,34,Receipt,R265,OJ6482I4RK,2020-10-15 00:07:21.68815,-8000.00
617,177,Receipt,R267,OJD3GA9KZ3,2020-10-15 00:13:18.648383,-23000.00
619,178,Receipt,R268,OJ46671FGG,2020-10-15 00:22:21.71754,-25000.00
620,178,Invoice,,,2020-10-15 00:24:47.47858,25000
621,129,Receipt,R269,OJ70A1IZV0,2020-10-15 00:28:15.606648,-9120.00
622,179,Receipt,R270,OJ769HRHMO,2020-10-15 00:32:39.006052,-11000.00
623,179,Invoice,,,2020-10-15 00:35:36.383498,29000
624,169,Invoice,,,2020-10-15 00:47:01.528832,27000
625,181,Receipt,R271,OJ678YBO73,2020-10-15 00:54:49.178474,-33000.00
626,103,Receipt,R272,OJF2I84WZA,2020-10-15 06:42:06.219327,-5000.00
627,19,Receipt,R273,OJF6ICT1OW,2020-10-15 09:30:44.903722,-10000.00
628,91,Receipt,R274,OJF0IJAQQG,2020-10-15 12:22:12.217746,-8500.00
629,65,Receipt,R275,OJ465XOUWW,2020-10-15 13:20:47.959107,-13500.00
630,23,Receipt,R276,OJF7IMHKAP,2020-10-15 13:43:36.211841,-10000.00
631,28,Receipt,R277,OJF4IN7F24,2020-10-15 14:01:40.40309,-4000.00
632,16,Receipt,R278,OJF8IOKZWE,2020-10-15 14:36:05.194776,-4000.00
633,80,Receipt,R279,OJF1IZL8BN,2020-10-15 18:37:02.507294,-13489.00
634,63,Receipt,R280,OJF1J3S21N,2020-10-15 19:43:21.915292,-12480.00
637,30,Receipt,R283,OJF6J7NK9S,2020-10-15 21:05:05.197044,-8500.00
638,96,Receipt,R284,OJF6J9A0BM,2020-10-15 21:59:09.785094,-15815.00
639,167,Receipt,R285,OJG1JDFWCZ,2020-10-16 07:53:35.91516,-4500.00
640,132,Receipt,R286,OJG2JG6WZO,2020-10-16 09:16:57.94991,-11000.00
641,35,Receipt,R287,OJ648XUTBI,2020-10-16 09:50:25.2161,-8000.00
642,156,Receipt,R288,OJ83AU9B71,2020-10-16 14:22:47.852716,-1050.00
643,156,Receipt,R289,OJ86BBDSVC,2020-10-16 14:22:59.622752,-10000.00
644,105,Receipt,R290,OJG2JS6HV6,2020-10-16 14:25:15.751895,-10000.00
645,90,Invoice,,,2020-10-16 14:34:42.508382,1022
646,70,Invoice,,,2020-10-16 14:59:28.862524,13132
647,70,Invoice,,,2020-10-16 15:03:21.3099,489
648,98,Receipt,R291,OJG4JUCG3O,2020-10-16 15:18:45.394859,-15978.00
649,100,Receipt,R292,OJG1JQOKLL,2020-10-16 15:31:04.044309,-5000.00
650,182,Receipt,R293,OIT6ZU5O1Q,2020-10-16 15:37:52.435877,-20000.00
651,182,Receipt,R294,OIQ3VJ8Z5P,2020-10-16 15:38:28.744175,-15000.00
652,182,Invoice,,,2020-10-16 15:41:01.609289,35000
653,17,Receipt,R295,OJ84AO7LOI,2020-10-16 15:47:15.802728,-8000.00
654,183,Receipt,R296,OJ476BVUVX,2020-10-16 15:54:51.792255,-7500.00
655,183,Invoice,N561,,2020-10-16 15:56:44.926297,7500
656,183,Receipt,R297,OI418I4C2H,2020-10-16 15:57:21.079089,-15000
657,183,Invoice,N563,,2020-10-16 16:00:26.773909,15000
658,184,Receipt,R298,OIQ1VKTYQL,2020-10-16 16:09:28.11661,-16000.00
659,184,Invoice,N564,,2020-10-16 16:11:20.926731,16000
660,185,Receipt,R299,OJA9DPDDAF,2020-10-16 16:20:53.84807,-11330.00
661,185,Invoice,N565,,2020-10-16 16:25:23.780784,11326
662,186,Invoice,N569,,2020-10-16 16:49:17.652801,31000
663,186,Receipt,R300,OJ51723RR5,2020-10-16 16:49:31.310081,-31000.00
664,187,Receipt,R301,OIU21YLY98,2020-10-16 17:00:23.1483,-14000.00
665,187,Invoice,N570,,2020-10-16 17:08:24.328007,14240
666,54,Receipt,R302,OJD7FZW0H3,2020-10-16 17:44:17.43421,-12000.00
667,54,Receipt,R303,OI87CFOU6P,2020-10-16 17:44:36.246474,-12480
668,54,Invoice,,,2020-10-16 17:48:43.387976,1467
669,54,Invoice,N573,,2020-10-16 17:51:03.181249,12000
670,188,Receipt,R304,OJB8E2F886,2020-10-16 18:00:49.498607,-12000.00
671,188,Invoice,N574,,2020-10-16 18:02:22.051059,17000
672,189,Receipt,R305,OJ6487FNGU,2020-10-16 18:09:59.637103,-21000.00
673,189,Invoice,N575,,2020-10-16 18:11:33.604571,21000
674,78,Receipt,R306,OJ94C559QC,2020-10-16 18:14:39.615484,-13000.00
675,190,Receipt,R307,OIT3ZG2CHB,2020-10-16 18:20:42.313069,-23000.00
676,190,Invoice,N576,,2020-10-16 18:22:26.407471,23000
677,50,Receipt,R308,OJG3K3W8RD,2020-10-16 18:34:19.025661,-12000.00
678,100,Receipt,R309,OIR1WZYDWP,2020-10-16 18:43:12.140379,-3000.00
679,191,Receipt,R310,OIB1FPJLPB,2020-10-16 19:01:19.77537,-3500
680,191,Invoice,N577,,2020-10-16 19:04:15.196755,7000
681,17,Receipt,R311,OI70CC12VC,2020-10-16 19:17:55.020336,-8000
682,108,Receipt,R312,OIF4KL3P96,2020-10-16 19:21:09.880921,-5500
683,26,Receipt,R313,OIB9G374CH,2020-10-16 19:25:17.284686,-8000
684,32,Receipt,R314,OIE3J7SI7T,2020-10-16 19:26:54.852475,-1500
685,192,Receipt,R315,OIQ0VXOQLK,2020-10-16 19:37:46.097253,-22000.00
686,68,Receipt,R316,OJG7KEBJQR,2020-10-16 22:21:11.418278,-13000.00
687,85,Receipt,R317,OJH4KK6GWK,2020-10-17 08:54:42.219562,-16000.00
688,94,Receipt,R318,OJH3KTYN11,2020-10-17 12:59:42.744966,-17700.00
689,46,Receipt,R319,OJI0LQ09SQ,2020-10-18 09:35:27.26857,-3000.00
690,75,Receipt,R320,OJI0M15S4U,2020-10-18 14:56:49.838195,-13000.00
691,12,Receipt,R321,OJI1MH714Z,2020-10-18 20:51:34.16594,-7000.00
692,37,Receipt,R322,OJJ2MR3L8G,2020-10-19 09:59:25.728885,-8000.00
693,27,Receipt,R323,OJJ1N4W3C7,2020-10-19 15:46:38.318072,-8000.00
694,27,Receipt,R324,OJJ6NCZEWK,2020-10-19 18:29:53.899259,-1000.00
695,9,Receipt,R325,OJJ6NDK4QU,2020-10-19 18:39:12.365449,-9000.00
696,16,Receipt,R326,OJK6NYFQH6,2020-10-20 11:41:40.996422,-4000.00
697,33,Receipt,R327,OJK5O7PVEJ,2020-10-20 15:41:29.984299,-9500.00
698,6,Receipt,R328,OJL6P3DCL2,2020-10-21 12:46:50.194942,-28000.00
699,29,Receipt,R329,OJL3P7S98B,2020-10-21 14:42:02.334721,-500.00
700,31,Invoice,N578,,2020-10-22 23:08:26.777332,3500
701,31,Invoice,N579,,2020-10-22 23:10:32.283347,1000
702,34,Invoice,N580,,2020-10-22 23:19:12.607663,1000
704,36,Invoice,N582,,2020-10-22 23:24:27.92404,1000
706,36,Invoice,N584,,2020-10-22 23:28:40.93689,8500
707,37,Invoice,N585,,2020-10-22 23:31:12.272644,1000
709,37,Invoice,N586,,2020-10-22 23:35:17.50572,8000
710,39,Invoice,N587,,2020-10-22 23:41:37.214021,7000
711,39,Invoice,N588,,2020-10-22 23:43:21.606212,1000
712,40,Invoice,N589,,2020-10-22 23:46:23.082794,1000
713,40,Invoice,N590,,2020-10-22 23:49:22.620657,6500
714,41,Invoice,N591,,2020-10-22 23:52:34.994342,1000
715,42,Invoice,N592,,2020-10-22 23:55:02.85921,1000
716,42,Invoice,N593,,2020-10-22 23:56:14.128988,6500
717,43,Invoice,N594,,2020-10-22 23:58:20.847888,1000
718,43,Invoice,N595,,2020-10-22 23:59:51.54211,9000
719,44,Invoice,N596,,2020-10-23 00:01:57.76917,1000
720,44,Invoice,N597,,2020-10-23 00:03:23.955478,26500
721,46,Invoice,N598,,2020-10-23 00:09:04.690609,1000
722,46,Invoice,N599,,2020-10-23 00:10:59.722219,14500
723,47,Invoice,N600,,2020-10-23 00:14:32.970478,12467
724,47,Invoice,N601,,2020-10-23 00:16:10.256679,326
725,48,Invoice,N602,,2020-10-23 00:19:06.770982,652
726,49,Invoice,N603,,2020-10-23 00:23:59.479631,13467
727,49,Invoice,N604,,2020-10-23 00:25:51.80343,815
728,50,Invoice,N605,,2020-10-23 00:29:30.406388,12000
729,51,Invoice,N606,,2020-10-23 00:32:16.146402,652
730,51,Invoice,N607,,2020-10-23 00:34:43.748154,12978
731,52,Invoice,N608,,2020-10-23 00:37:10.478657,652
732,52,Invoice,N609,,2020-10-23 00:39:01.430431,12978
733,55,Invoice,N610,,2020-10-23 00:44:03.93643,326
734,55,Invoice,N612,,2020-10-23 00:47:25.241249,11674
736,192,Invoice,N614,,2020-10-23 00:53:33.149379,27000
737,56,Invoice,N615,,2020-10-23 00:56:30.02152,489
738,21,Receipt,R330,OJN2R1H86S,2020-10-23 08:48:07.236243,-5400.00
739,56,Invoice,N616,,2020-10-24 11:24:27.564105,12776
740,57,Invoice,N617,,2020-10-24 11:27:54.14662,815
741,57,Invoice,N618,,2020-10-24 11:30:12.357111,12628
742,58,Invoice,N619,,2020-10-24 11:33:05.056462,978
743,58,Invoice,N620,,2020-10-24 11:35:23.40428,12489
744,59,Invoice,N621,,2020-10-24 11:38:51.38465,652
745,59,Invoice,N622,,2020-10-24 11:41:13.800665,17904
747,60,Invoice,N624,,2020-10-24 11:47:58.098674,489
748,31,Receipt,R331,OJO7SEHUF3,2020-10-24 12:23:33.286625,-2000.00
749,60,Invoice,N625,,2020-10-24 12:40:19.817909,12860
750,61,Invoice,N626,,2020-10-24 12:44:41.73503,14000
751,62,Invoice,N627,,2020-10-24 12:57:36.196288,489
752,181,Receipt,R332,OJO7SFXYXJ,2020-10-24 12:58:13.898752,-14000.00
753,62,Invoice,N628,,2020-10-24 13:00:27.853065,13326
754,63,Invoice,N629,,2020-10-24 13:46:15.316286,652
755,63,Invoice,N630,,2020-10-24 13:48:22.835744,12334
756,64,Invoice,N631,,2020-10-24 13:51:49.432089,652
757,64,Invoice,N632,,2020-10-24 13:57:16.0214,13163
758,65,Invoice,N633,,2020-10-24 13:59:59.183201,489
759,66,Invoice,N634,,2020-10-24 14:02:04.948473,489
760,66,Invoice,N635,,2020-10-24 14:03:36.512218,13616
763,67,Invoice,N638,,2020-10-24 14:18:35.872652,13400
765,71,Invoice,N640,,2020-10-24 14:26:21.537653,489
766,71,Invoice,N641,,2020-10-24 14:28:06.950913,13652
767,72,Invoice,N642,,2020-10-24 14:30:30.10016,489
768,72,Invoice,N643,,2020-10-24 14:32:03.44181,12889
769,73,Invoice,N644,,2020-10-24 14:35:13.01373,652
770,73,Invoice,N645,,2020-10-24 14:38:03.325468,14630
771,71,Receipt,R333,OJP6TQPTDE,2020-10-25 16:13:51.615475,-13500.00
772,143,Receipt,R334,OJP1U4OHM9,2020-10-25 21:15:14.209882,-12000.00
773,97,Receipt,R335,OJP9U6XKCN,2020-10-25 23:32:57.006427,-15000.00
774,74,Invoice,N646,,2020-10-26 12:43:19.437073,489
775,74,Invoice,N647,,2020-10-26 12:45:11.919181,13489
776,75,Invoice,N648,,2020-10-26 12:49:19.821178,489
777,75,Invoice,N649,,2020-10-26 12:51:39.347262,13997
778,76,Invoice,N650,,2020-10-26 12:53:48.919051,489
779,76,Invoice,N651,,2020-10-26 12:58:22.463711,26858
780,77,Invoice,N652,,2020-10-26 13:00:28.881211,326
781,77,Invoice,N653,,2020-10-26 13:02:59.363642,12792
782,78,Invoice,N654,,2020-10-26 13:05:06.666717,489
783,78,Invoice,N655,,2020-10-26 13:06:17.083594,13163
784,79,Invoice,N656,,2020-10-26 13:09:03.553859,13326
785,80,Invoice,N657,,2020-10-26 13:12:35.526231,489
786,80,Invoice,N658,,2020-10-26 13:14:26.455251,13000
787,81,Invoice,N659,,2020-10-26 13:17:59.163155,652
788,81,Invoice,N660,,2020-10-26 13:19:50.332702,326
789,82,Invoice,N661,,2020-10-26 13:40:14.390338,489
790,82,Invoice,N662,,2020-10-26 13:42:08.216422,17000
791,101,Receipt,R336,OJH8L67M0C,2020-10-26 13:48:44.164009,-15815.00
792,3,Receipt,R337,OJE2I07AFC,2020-10-26 13:52:47.480351,-20000.00
793,83,Invoice,N663,,2020-10-26 14:01:32.887572,326
794,84,Invoice,N664,,2020-10-26 14:08:05.417435,16671
795,84,Invoice,N665,,2020-10-26 14:13:46.73652,326
796,85,Invoice,N667,,2020-10-26 14:17:22.08931,12612
797,85,Invoice,N668,,2020-10-26 14:19:08.113691,163
798,86,Invoice,N669,,2020-10-26 14:22:00.595891,163
799,86,Invoice,N670,,2020-10-26 14:23:18.020888,17603
800,87,Invoice,N671,,2020-10-26 14:25:22.126109,10637
801,87,Invoice,N672,,2020-10-26 14:26:27.26556,489
802,3,Invoice,N674,,2020-10-26 14:31:03.65569,1467
803,3,Invoice,N675,,2020-10-26 14:33:02.741764,16042
804,91,Invoice,N676,,2020-10-26 14:35:54.539113,489
805,91,Invoice,N677,,2020-10-26 14:39:41.383694,20319
806,92,Invoice,N678,,2020-10-26 14:42:08.05059,15652
807,92,Invoice,N679,,2020-10-26 14:43:49.544294,978
809,93,Invoice,N681,,2020-10-26 14:48:22.815769,163
810,93,Invoice,N682,,2020-10-26 14:50:18.932843,19652
811,94,Invoice,N683,,2020-10-26 14:54:14.049801,21268
812,94,Invoice,N684,,2020-10-26 14:56:21.046239,1793
814,95,Invoice,N686,,2020-10-26 15:10:45.695282,16304
815,95,Invoice,N687,,2020-10-26 15:12:37.432304,1793
816,96,Invoice,N688,,2020-10-26 15:14:45.101169,15815
817,96,Invoice,N689,,2020-10-26 15:16:18.549013,652
818,97,Invoice,N690,,2020-10-26 15:19:27.707092,652
820,98,Invoice,N692,,2020-10-26 15:23:07.785733,16079
821,98,Invoice,N693,,2020-10-26 15:24:56.986103,978
822,99,Invoice,N694,,2020-10-26 15:26:45.856315,15489
823,99,Invoice,N695,,2020-10-26 15:27:55.097074,815
824,100,Invoice,N696,,2020-10-26 15:30:11.827864,64335
825,100,Invoice,N697,,2020-10-26 15:31:20.11958,815
826,101,Invoice,N698,,2020-10-26 15:33:11.392993,1304
827,101,Invoice,N699,,2020-10-26 15:34:35.073714,15978
828,102,Invoice,N700,,2020-10-26 15:36:11.856185,15528
829,102,Invoice,N701,,2020-10-26 15:37:25.325385,489
830,103,Invoice,N702,,2020-10-26 15:40:18.563999,21467
831,103,Invoice,N703,,2020-10-26 15:42:04.584753,326
832,105,Invoice,N705,,2020-10-26 15:46:56.889475,21703
833,105,Invoice,N706,,2020-10-26 15:48:33.6381,978
834,106,Invoice,N707,,2020-10-26 15:50:10.124052,15978
835,106,Invoice,N708,,2020-10-26 15:51:08.296987,1141
836,108,Invoice,N709,,2020-10-26 16:03:05.870648,5500
837,109,Invoice,N710,,2020-10-26 16:10:58.295383,5500
838,110,Invoice,N711,,2020-10-26 16:13:24.535286,5500
839,111,Invoice,N712,,2020-10-26 16:14:37.7459,5500
842,121,Invoice,N716,,2020-10-26 16:38:45.838781,10000
843,122,Invoice,N717,,2020-10-26 16:42:19.116329,18500
844,123,Invoice,N718,,2020-10-26 16:45:58.665201,18000
845,124,Invoice,N719,,2020-10-26 16:49:15.364799,32500
846,126,Invoice,N720,,2020-10-26 17:49:19.328493,11880
847,126,Invoice,N721,,2020-10-26 17:50:45.944806,120
848,127,Invoice,N722,,2020-10-26 17:52:27.304934,9120
849,127,Invoice,N723,,2020-10-26 17:55:01.121555,120
850,128,Invoice,N724,,2020-10-26 17:56:55.465659,8880
851,128,Invoice,N725,,2020-10-26 17:58:09.179787,360
852,129,Invoice,N726,,2020-10-26 18:10:31.954604,9480
853,129,Invoice,N727,,2020-10-26 18:12:03.592005,120
854,130,Invoice,N728,,2020-10-26 18:14:24.450315,16480
855,130,Invoice,N729,,2020-10-26 18:16:36.897533,240
856,131,Invoice,N730,,2020-10-26 18:18:59.116448,14360
857,131,Invoice,N731,,2020-10-26 18:20:31.049119,240
858,132,Invoice,N732,,2020-10-26 18:25:03.561596,14460
859,132,Invoice,N733,,2020-10-26 18:27:32.997261,360
860,133,Invoice,N734,,2020-10-26 18:29:54.447682,240
861,133,Invoice,N735,,2020-10-26 18:32:01.608924,240
862,134,Invoice,N736,,2020-10-26 18:35:36.361966,18840
863,134,Invoice,N737,,2020-10-26 18:36:47.958659,240
864,135,Invoice,N738,,2020-10-26 18:38:36.195674,13220
865,136,Invoice,N739,,2020-10-26 18:40:46.025648,14510
866,136,Invoice,N740,,2020-10-26 18:42:00.871442,240
867,137,Invoice,N741,,2020-10-26 18:44:03.789447,13400
868,137,Invoice,N742,,2020-10-26 18:45:31.599333,240
869,138,Invoice,N743,,2020-10-26 18:48:09.864428,37480
870,139,Invoice,N744,,2020-10-26 18:51:35.416888,13280
871,139,Invoice,N745,,2020-10-26 18:55:49.098702,360
872,140,Invoice,N746,,2020-10-26 18:57:57.824471,13720
873,141,Invoice,N747,,2020-10-26 19:00:08.791692,18360
874,141,Invoice,N748,,2020-10-26 19:02:06.910313,360
875,142,Invoice,N749,,2020-10-26 19:05:49.074297,13120
876,142,Invoice,N750,,2020-10-26 19:07:09.625126,120
877,143,Invoice,N751,,2020-10-26 19:37:35.521534,19460
878,143,Invoice,N752,,2020-10-26 19:39:04.621794,240
879,144,Invoice,N753,,2020-10-26 19:41:20.466598,17260
880,144,Invoice,N754,,2020-10-26 19:43:19.205663,120
881,145,Invoice,N755,,2020-10-26 19:45:10.139176,13825
882,145,Invoice,N756,,2020-10-26 19:46:35.94334,120
883,147,Invoice,N757,,2020-10-26 19:53:18.857261,10011
884,147,Invoice,N758,,2020-10-26 19:55:25.028753,600
885,148,Invoice,N759,,2020-10-26 19:58:37.88297,11111
886,148,Invoice,N760,,2020-10-26 20:00:01.674992,450
887,149,Invoice,N761,,2020-10-26 20:02:15.573582,22500
888,149,Invoice,N762,,2020-10-26 20:04:01.804818,900
889,150,Receipt,R338,OJ698MIY75,2020-10-26 20:07:55.389725,-9150.00
890,150,Invoice,N763,,2020-10-26 20:09:43.896253,9000
891,150,Invoice,N764,,2020-10-26 20:10:45.612888,150
892,151,Invoice,N765,,2020-10-26 20:13:16.091305,10350
893,151,Invoice,N766,,2020-10-26 20:15:57.209591,300
894,152,Invoice,N767,,2020-10-26 20:17:56.88461,10500
895,152,Invoice,N768,,2020-10-26 20:19:36.717048,600
896,154,Invoice,N769,,2020-10-26 20:24:59.563179,10740
897,154,Invoice,N770,,2020-10-26 20:26:48.220117,450
898,155,Invoice,N771,,2020-10-26 20:29:29.141987,11178
899,57,Receipt,R339,OJQ7V6623T,2020-10-26 20:30:51.028048,-12815.00
900,155,Invoice,N772,,2020-10-26 20:30:53.809726,1650
901,156,Invoice,N773,,2020-10-26 20:40:17.116213,10900
902,156,Invoice,N775,,2020-10-26 20:43:40.198478,1050
903,157,Invoice,N777,,2020-10-26 20:49:16.757309,10000
904,158,Invoice,N778,,2020-10-26 20:51:54.332983,18886
905,158,Invoice,N779,,2020-10-26 20:54:05.872396,1200
906,159,Invoice,N780,,2020-10-26 20:55:58.824664,14150
907,159,Invoice,N781,,2020-10-26 20:57:22.595673,300
908,160,Invoice,N782,,2020-10-26 21:01:23.506652,34861
909,160,Invoice,N783,,2020-10-26 21:02:46.428319,450
910,162,Invoice,N784,,2020-10-26 21:15:13.421678,17000
911,162,Invoice,N785,,2020-10-26 21:16:35.915621,750
912,163,Invoice,N786,,2020-10-26 21:19:01.933055,33450
913,163,Invoice,N787,,2020-10-26 21:20:26.591868,600
914,164,Invoice,N788,,2020-10-26 21:22:26.987462,18350
915,164,Invoice,N789,,2020-10-26 21:23:59.80349,1350
916,165,Invoice,N790,,2020-10-26 21:26:16.813035,18450
917,165,Invoice,N791,,2020-10-26 21:28:13.066093,1500
918,194,Receipt,R340,OJO0SV42KU,2020-10-26 21:36:30.18577,-17000.00
919,194,Invoice,N792,,2020-10-26 21:38:30.016305,29000.00
920,176,Invoice,N793,,2020-10-27 14:21:48.110213,8500
921,8,Invoice,N794,,2020-10-27 14:27:36.557116,500
922,8,Invoice,N795,,2020-10-27 14:29:01.590308,7500
923,9,Invoice,N796,,2020-10-27 14:55:30.882782,15000
924,10,Invoice,N797,,2020-10-27 15:01:07.212452,8000
925,12,Invoice,N798,,2020-10-27 16:26:36.145273,7000
926,17,Invoice,N799,,2020-10-27 16:31:41.147074,15000
927,17,Invoice,N800,,2020-10-27 16:34:06.589251,500
928,13,Invoice,N801,,2020-10-27 16:40:22.699382,7500
929,16,Invoice,N802,,2020-10-27 16:51:51.875493,26000
931,167,Invoice,N804,,2020-10-27 17:18:17.222075,28000
932,19,Invoice,N805,,2020-10-27 17:28:41.507999,16000
933,20,Invoice,N806,,2020-10-27 17:31:37.948123,18500
934,21,Invoice,N807,,2020-10-27 17:38:42.718403,16400
935,23,Invoice,N808,,2020-10-27 17:41:12.188416,12000
936,25,Invoice,N809,,2020-10-27 17:50:46.657359,12800
937,27,Invoice,N810,,2020-10-27 17:56:43.599387,9000
938,28,Invoice,N811,,2020-10-27 18:03:20.863152,10000
940,29,Invoice,N812,,2020-10-27 18:07:33.767304,15000
941,195,Receipt,R341,OJR6VU9S8K,2020-10-27 19:46:49.435573,-12000.00
942,195,Invoice,N813,,2020-10-27 19:48:59.407206,17000
943,196,Receipt,R342,OJR1VP494N,2020-10-27 19:52:14.088538,-17000.00
944,196,Invoice,N814,,2020-10-27 19:54:08.200442,16000
945,197,Receipt,R343,OJO1SB380V,2020-10-27 19:57:01.549757,-9000.00
946,197,Invoice,N815,,2020-10-27 19:59:05.131956,14000
947,198,Receipt,R344,OJQ2ULBGVI,2020-10-27 21:21:59.189468,-5000.00
948,198,Invoice,N816,,2020-10-27 21:23:19.757207,10500
949,191,Receipt,R345,OJP8TZBWSI,2020-10-27 21:25:56.73161,-2000.00
950,199,Receipt,R346,OJM2QM4514,2020-10-27 21:30:03.601587,-17000.00
951,199,Invoice,N817,,2020-10-27 21:34:57.528297,17000
952,197,Receipt,R347,OJS1WMYYH7,2020-10-28 10:42:46.312134,-5000.00
953,187,Receipt,R348,OJS1WPAJ7D,2020-10-28 11:42:36.792867,-14000.00
954,10,Receipt,R349,OJS2X10OUE,2020-10-28 16:31:52.578627,-8000.00
955,67,Receipt,R350,OJS8X4293M,2020-10-28 17:33:47.447689,-200.00
956,67,Receipt,R351,OJS2X47MN8,2020-10-28 17:36:35.14785,-13500.00
957,86,Receipt,R352,OJS1X9V1D9,2020-10-28 19:08:43.716476,-17300.00
958,29,Receipt,R353,OJT0XSJGJA,2020-10-29 11:19:38.788614,-4000.00
959,31,Receipt,R354,OJT6YG2FJK,2020-10-29 19:34:08.862776,-2000.00
960,81,Receipt,R355,OJT8YI4HDM,2020-10-29 20:12:22.965712,-13326.00
961,157,Receipt,R356,OJT0YKM0FE,2020-10-29 21:13:41.041882,-10900.00
962,134,Receipt,R357,OJT8YMN68K,2020-10-29 22:42:38.089335,-18240.00
963,127,Receipt,R358,OJV3ZTBW6P,2020-10-31 00:34:40.285855,-9120.00
964,133,Receipt,R359,OJV413BUWM,2020-10-31 11:02:56.90583,-14240.00
965,100,Receipt,R360,OJS9XA63IT,2020-10-31 11:14:37.864827,-5000.00
966,107,Receipt,R361,OJU7ZA8EW3,2020-10-31 11:15:59.356565,-5000.00
967,165,Invoice,N875,,2020-10-31 13:04:19.197325,1200
