Id,ReceiptNo,TransactionDate,TenancyId,ReferenceNo,PaymentMode,ReceiptAmount,CapturedBy,Narration,Status,IDNumber,PayBillNo
5436,R5436,2022-07-06 01:47:22.349808,158,QG64XU7VKS,1,5000.00,System,,Posted,,345345
5710,R5710,2022-07-28 20:56:57.892537,181,QGS99JEXJF,1,15000.00,System,,Posted,,345345
5659,R5659,2022-07-20 19:13:23.574968,281,QGK4SOAIYU,1,4000.00,System,,Posted,,345345
5776,R5776,2022-08-03 19:57:38.609014,283,QH35LWQZ4R,1,8500.00,System,,Posted,,345345
5777,R5777,2022-08-03 20:02:14.836346,554,QH31LX9HM9,1,7500.00,System,,Posted,,345345
6096,R6096,2022-08-22 15:37:07.957875,352,QHM2M5K460,1,1.00,System,,Posted,,345345
5891,R5891,2022-08-11 10:12:35.33664,240,QHB41DXI3Q,1,14500.00,System,,Posted,,345345
6024,R6024,2022-08-19 12:12:38.738053,570,QH34LPEV3U,1,8000.00,System,,Posted,,4051511
5956,R5956,2022-08-15 16:13:40.101106,486,QHF9978F9V,1,8500.00,System,,Posted,,345345
4704,R4704,2022-05-09 21:48:14.881138,467,QDB08LCIRE,1,7000,System,,Cancelled,,4051511
6169,R6169,2022-08-30 21:22:21.926604,356,QHU73MXSCJ,1,15000.00,System,,Posted,,345345
6238,R6238,2022-09-05 14:19:48.576492,36,QI50F7PSVY,1,8500.00,System,,Posted,,345345
6315,R6315,2022-09-07 21:42:36.358494,33,QI78KJB9OK,1,8000.00,System,,Posted,,345345
6389,R6389,2022-09-11 16:20:25.167128,368,QIB7S85II5,1,7500.00,System,,Posted,,345345
6429,R6429,2022-09-14 22:14:21.452567,484,QIE9Z98CFZ,1,2000.00,System,,Posted,,4051511
6510,R6510,2022-09-20 14:33:26.675738,253,QIK0BYGRH0,1,5000.00,System,,Posted,,345345
6574,R6574,2022-09-30 14:55:29.502013,537,QIU8XYBHU8,1,2000.00,System,,Posted,,345345
6646,R6646,2022-10-04 22:15:30.086832,600,QJ429HMUC2,1,7000.00,System,,Posted,,4051511
13356,R13356,2024-01-11 18:32:00.0,549,SAB7OYY6U9,1,8000,,,Posted,,345345
236,R236,2020-10-09 19:13:43.822749,59,OJ93CDAS0P,1,4000.00,System,,Posted,,345345
4493,R4493,2022-04-30 11:56:16.142094,297,QDU97JU37D,1,5500.00,System,,Posted,,345345
4566,R4566,2022-05-06 12:15:18.553498,461,QE64J84U4E,1,5000.00,System,,Posted,,4051511
5109,R5109,2022-06-06 08:29:07.097121,354,QF699541PF,1,8000.00,System,,Posted,,345345
4567,R4567,2022-05-06 12:17:59.943627,443,QE65J8BW9L,1,3000.00,System,,Posted,,4051511
4724,R4724,2022-05-09 22:08:15.861953,212,QE94QG3Q8K,1,18350.00,System,,Posted,,345345
4797,R4797,2022-05-12 08:50:12.070425,288,QEC5UOROM3,1,7500.00,System,,Posted,,345345
5195,R5195,2022-06-09 07:46:52.398283,326,QF94F4QHMK,1,15500.00,System,,Posted,,345345
4798,R4798,2022-05-12 08:53:51.570067,330,QEC8UOYQW2,1,16500.00,System,,Posted,,345345
4881,R4881,2022-05-14 21:59:42.739747,29,QEE419CAL6,1,6000.00,System,,Posted,,345345
5711,R5711,2022-07-28 22:45:51.620989,504,QGS89PGIWI,1,8500.00,System,,Posted,,4051511
4950,R4950,2022-05-22 22:53:23.674567,9,QEM7GCECK3,1,8000.00,System,,Posted,,345345
5267,R5267,2022-06-13 20:09:02.870493,424,QFD8OKZ1EY,1,14000.00,System,,Posted,,4051511
5025,R5025,2022-06-01 11:45:56.498568,436,QF11YIWI6N,1,7000.00,System,,Posted,,4051511
5096,R5096,2022-06-05 18:08:50.550292,91,QF538B824F,1,15500.00,System,,Posted,,345345
5268,R5268,2022-06-13 20:10:32.579622,464,QFD2OL4TJA,1,7000.00,System,,Posted,,4051511
6922,R6922,2022-10-17 17:59:27.02964,426,QJH43LF2HQ,1,2300.00,System,,Posted,,4051511
5297,R5297,2022-06-16 10:21:27.291266,186,QFG7TAH3WV,1,100.00,System,,Posted,,345345
5778,R5778,2022-08-03 20:21:47.131055,490,QH31LZ93C1,1,11500.00,System,,Posted,,345345
5298,R5298,2022-06-16 10:24:31.591183,186,QFG5TAOF1B,1,13400.00,System,,Posted,,345345
5366,R5366,2022-06-29 21:37:52.541958,351,QFT8L3ESJ8,1,8500.00,System,,Posted,,345345
6390,R6390,2022-09-11 17:55:03.655868,463,QIB7SFY2CV,1,7000.00,System,,Posted,,4051511
5437,R5437,2022-07-06 08:58:21.512889,438,QG69Y2HCPT,1,7000.00,System,,Posted,,4051511
5779,R5779,2022-08-03 20:27:13.526273,310,QH36LZSBEC,1,5000.00,System,,Posted,,345345
5438,R5438,2022-07-06 09:01:50.689392,447,QG63Y2PWWN,1,7000.00,System,,Posted,,4051511
5510,R5510,2022-07-09 09:18:31.907404,458,QG915JY21F,1,7000.00,System,,Posted,,4051511
5579,R5579,2022-07-12 21:19:05.517789,428,QGC8D81SDK,1,6000.00,System,,Posted,,4051511
5849,R5849,2022-08-08 13:46:06.984041,537,QH81VHZRAB,1,2000.00,System,,Posted,,345345
5589,R5589,2022-07-13 19:55:59.925379,394,QGD3F1ZZP7,1,3500.00,System,,Posted,,4051511
5660,R5660,2022-07-20 19:26:38.43344,324,QGK6SPU37S,1,4000.00,System,,Posted,,345345
5892,R5892,2022-08-11 10:20:56.333565,394,QHB91EFMHP,1,3500.00,System,,Posted,,4051511
6430,R6430,2022-09-14 22:40:57.157645,609,QIE9Z9PJ7J,1,2000.00,System,,Posted,,4051511
5957,R5957,2022-08-15 17:02:58.433158,218,QHF09AAJLG,1,18000.00,System,,Posted,,345345
6985,R6985,2022-10-31 11:35:04.128218,627,QJI6652QLG,1,8000.00,System,,Posted,,4051511
6431,R6431,2022-09-14 22:41:03.186924,609,QI73IJX4OP,1,5000,System,,Posted,,4051511
6097,R6097,2022-08-22 15:41:44.824567,352,QHM6M5V77O,1,1.00,System,,Posted,,345345
7055,R7055,2022-11-04 09:23:41.221829,271,QK458C1EPP,1,13500.00,System,,Posted,,345345
6170,R6170,2022-08-31 10:51:23.177564,497,QHV3486YVZ,1,17500.00,System,,Posted,,345345
6511,R6511,2022-09-20 16:27:01.859456,553,QIK9C6W3FV,1,7500.00,System,,Posted,,345345
6239,R6239,2022-09-05 14:46:32.902346,526,QI56F9NBF8,1,7000.00,System,,Posted,,4051511
6316,R6316,2022-09-07 22:00:16.373203,484,QI70KK8Z66,1,7000.00,System,,Posted,,4051511
6575,R6575,2022-09-30 18:03:53.982849,132,QIU9YG5TMX,1,21000.00,System,,Posted,,345345
7431,R7431,2022-12-01 19:20:40.002848,139,QL103HBWHA,1,15000.00,System,,Posted,,345345
6647,R6647,2022-10-04 22:36:53.049919,158,QJ489IH3QA,1,10000.00,System,,Posted,,345345
6723,R6723,2022-10-07 16:04:46.133787,584,QJ77FKVVTL,1,10500.00,System,,Posted,,345345
7123,R7123,2022-11-07 13:20:57.644298,436,QK78G1RGV2,1,7500.00,System,,Posted,,4051511
6794,R6794,2022-10-10 08:30:28.761229,42,QJA6LFALEK,1,7700.00,System,,Posted,,345345
6025,R6025,2022-08-19 13:05:22.713664,309,QG8835UJ8I,1,6500,System,,Cancelled,,345345
6026,R6026,2022-08-19 13:05:23.369698,47,QG64ZLUOKO,1,11500,System,,Cancelled,,345345
6027,R6027,2022-08-19 13:05:23.957556,69,QF74C0FCZA,1,13500,System,,Cancelled,,345345
7205,R7205,2022-11-09 15:50:00.0,175,IMARA09-11-22,0,90000,,,Posted,,345345
7823,R7823,2022-12-24 19:43:52.21591,81,QLO6XSD5SE,1,13500.00,System,,Posted,,345345
7270,R7270,2022-11-12 18:35:47.895014,505,QKC2SRZZ5C,1,5000.00,System,,Posted,,4051511
7501,R7501,2022-12-06 07:50:43.503709,436,QL62HIOPM6,1,7500.00,System,,Posted,,4051511
7333,R7333,2022-11-17 20:58:27.363211,186,QKH25ID6FK,1,13500.00,System,,Posted,,345345
7712,R7712,2022-12-13 19:54:18.008104,584,QLD543HLZP,1,10500.00,System,,Posted,,345345
7578,R7578,2022-12-08 11:08:56.054157,526,QL81O09LB1,1,7500.00,System,,Posted,,4051511
7650,R7650,2022-12-10 19:38:13.570062,425,QLA7V9WX9X,1,3750.00,System,,Posted,,4051511
7760,R7760,2022-12-17 13:07:24.72053,509,QLH4DPDCB0,1,3000.00,System,,Posted,,4051511
7945,R7945,2023-01-06 21:47:53.67071,592,RA64U6BQHE,1,8000.00,System,,Posted,,4051511
7880,R7880,2023-01-03 19:50:02.595243,34,RA35MGLQ6T,1,7000.00,System,,Posted,,345345
8014,R8014,2023-01-09 10:47:06.085672,624,RA92ZM5TMY,1,12000.00,System,,Posted,,345345
8088,R8088,2023-01-11 11:07:01.771073,675,RA34M1F4SY,1,17000.00,System,,Posted,,4051511
8106,R8106,2023-01-11 20:50:07.725664,413,RAB0763PUE,1,8000.00,System,,Posted,,4051511
8168,R8168,2023-01-16 09:11:22.812713,288,RAG2HHJ8GA,1,7500.00,System,,Posted,,345345
8224,R8224,2023-01-21 12:40:34.080898,628,RAL4UMT48G,1,1500.00,System,,Posted,,4051511
8286,R8286,2023-01-27 09:54:59.520921,218,RAR0AC9ZQS,1,8500.00,System,,Posted,,345345
8339,R8339,2023-02-02 01:53:17.602688,537,RB21P6O25J,1,1000.00,System,,Posted,,345345
8390,R8390,2023-02-05 10:28:38.949481,537,RB50XSR2YQ,1,500.00,System,,Posted,,345345
13358,R13358,2024-01-10 18:40:00.0,387,SAA7LE6ZAB,1,7500,,,Posted,,345345
308,R308,2020-10-16 18:34:19.015754,50,OJG3K3W8RD,1,12000.00,System,,Posted,,345345
4494,R4494,2022-04-30 13:12:28.53318,21,QDU97XQVJN,1,3000.00,System,,Posted,,345345
4568,R4568,2022-05-06 12:34:28.350122,400,QE66J9H32G,1,7000.00,System,,Posted,,4051511
5110,R5110,2022-06-06 09:14:43.969537,36,QF6197TPDX,1,8500.00,System,,Posted,,345345
4725,R4725,2022-05-10 07:25:58.122468,69,QEA9QMMSLZ,1,13500.00,System,,Posted,,345345
4799,R4799,2022-05-12 09:20:15.631629,96,QEC2UQHJCS,1,15500.00,System,,Posted,,345345
4882,R4882,2022-05-15 10:50:01.303982,54,QEF01QQZMK,1,12500.00,System,,Posted,,345345
5196,R5196,2022-06-09 10:49:30.245629,412,QF94FFKO9Q,1,5000.00,System,,Posted,,4051511
4951,R4951,2022-05-23 09:30:37.710914,132,QEN0GO8OWQ,1,5000.00,System,,Posted,,345345
5026,R5026,2022-06-01 13:18:52.452027,338,QF15YP7R7P,1,14500.00,System,,Posted,,345345
5712,R5712,2022-07-28 23:14:35.511882,29,QGS99Q73GX,1,500.00,System,,Posted,,345345
5097,R5097,2022-06-05 20:04:19.110412,236,QF538MQSBX,1,14500.00,System,,Posted,,345345
5269,R5269,2022-06-13 21:49:47.481049,106,QFD1OSGW51,1,15500.00,System,,Posted,,345345
5098,R5098,2022-06-05 20:06:22.135894,476,QF578MXYVJ,1,7000.00,System,,Posted,,4051511
5299,R5299,2022-06-16 11:33:19.764962,482,QFG6TF5XHW,1,7000.00,System,,Posted,,4051511
6576,R6576,2022-09-30 18:25:08.049826,293,QIU0YIPTAY,1,8000.00,System,,Posted,,345345
5367,R5367,2022-06-30 09:07:44.789167,293,QFU4LGVH7W,1,8000.00,System,,Posted,,345345
5780,R5780,2022-08-03 21:51:16.025211,555,QH39M67GCV,1,8000.00,System,,Posted,,345345
5439,R5439,2022-07-06 09:49:01.485352,141,QG64Y5V5WC,1,27000.00,System,,Posted,,345345
5511,R5511,2022-07-09 10:12:31.165761,212,QG925NL4MM,1,18500.00,System,,Posted,,345345
5580,R5580,2022-07-12 23:01:19.350846,89,QGC0DCKAX2,1,18500.00,System,,Posted,,345345
5850,R5850,2022-08-08 15:39:46.984427,315,QH85VQQXNL,1,4000.00,System,,Posted,,345345
5590,R5590,2022-07-13 23:10:20.135078,86,QGD1DU0HBF,1,17250.00,System,,Posted,,345345
5661,R5661,2022-07-20 21:10:03.150467,72,QGK8SZX26E,1,13000.00,System,,Posted,,345345
7580,R7580,2022-12-08 11:35:18.4933,402,QL72MNQSX0,1,7500.00,System,,Posted,,4051511
5893,R5893,2022-08-11 10:50:58.558648,71,QHB91G7TT7,1,7000.00,System,,Posted,,345345
6648,R6648,2022-10-04 22:45:55.297788,437,QJ439IRK95,1,7000.00,System,,Posted,,4051511
5958,R5958,2022-08-15 17:19:47.6775,245,QHF79BEQWP,1,6000.00,System,,Posted,,345345
6028,R6028,2022-08-19 13:22:49.091492,149,QHJ0G8NYM2,1,9000.00,System,,Posted,,345345
7271,R7271,2022-11-12 18:39:50.173417,556,QKC0SSIAHE,1,7000.00,System,,Posted,,4051511
6098,R6098,2022-08-22 15:48:45.287396,352,QHM2M6CASO,1,1.00,System,,Posted,,345345
6724,R6724,2022-10-07 16:15:40.547143,489,QJ75FLU71L,1,15000.00,System,,Posted,,345345
6171,R6171,2022-08-31 11:35:34.46354,604,QHN1N8C9BD,1,15000.00,System,,Posted,,345345
6172,R6172,2022-08-31 11:35:41.849261,604,QHU837FDU0,1,15000.00,System,,Posted,,345345
6240,R6240,2022-09-05 15:40:07.098659,437,QI56FDLGCO,1,7000.00,System,,Posted,,4051511
6795,R6795,2022-10-10 09:34:10.8699,563,QJA9LJJL2R,1,3200.00,System,,Posted,,4051511
6317,R6317,2022-09-07 22:15:23.563339,59,QI78KKWFCO,1,10500.00,System,,Posted,,345345
6391,R6391,2022-09-11 18:25:37.267462,66,QIB8SIRZR8,1,13500.00,System,,Posted,,345345
6432,R6432,2022-09-14 22:51:57.768843,51,QIE0XQLXK2,1,12500.00,System,,Posted,,345345
6854,R6854,2022-10-12 20:18:36.091503,455,QJC5RQC0Z5,1,7000.00,System,,Posted,,4051511
6512,R6512,2022-09-20 20:20:47.327772,33,QIK1CV5D0F,1,500.00,System,,Posted,,345345
7334,R7334,2022-11-17 21:44:16.747917,340,QKH25LPFCE,1,11400.00,System,,Posted,,345345
7824,R7824,2022-12-24 22:42:57.927109,9,QLO0YAARWC,1,8000.00,System,,Posted,,345345
6986,R6986,2022-10-24 11:44:00.0,628,QJO9IKRUHH,1,8000,,,Posted,,4051511
7056,R7056,2022-11-04 09:50:46.719706,540,QK428E3LCO,1,7500.00,System,,Posted,,345345
7372,R7372,2022-11-23 07:21:45.962776,537,QKM0F9T8MC,1,1000.00,System,,Posted,,345345
7124,R7124,2022-11-07 14:24:23.322869,454,QK71G74N3D,1,7500.00,System,,Posted,,4051511
7206,R7206,2022-11-10 16:18:27.003417,407,QKA2NL4NWE,1,8000.00,System,,Posted,,4051511
7432,R7432,2022-12-01 19:58:51.47342,653,QL133NA07P,1,8000.00,System,,Posted,,4051511
7651,R7651,2022-12-10 19:51:34.896576,310,QLA6VBJ5SM,1,5000.00,System,,Posted,,345345
7502,R7502,2022-12-06 08:12:28.94093,387,QL65HKHRIB,1,7500.00,System,,Posted,,345345
7579,R7579,2022-12-08 11:31:19.840167,354,QL86O2ETM0,1,8000.00,System,,Posted,,345345
8015,R8015,2023-01-09 10:55:52.262304,575,RA97ZMW6CF,1,500.00,System,,Posted,,4051511
7881,R7881,2023-01-03 21:08:28.8242,139,RA33MOYH6P,1,14500.00,System,,Posted,,345345
7713,R7713,2022-12-13 20:14:53.284152,593,QLD3461OSF,1,8000.00,System,,Posted,,4051511
7761,R7761,2022-12-17 15:41:19.703095,422,QLH2E3WPQW,1,1000.00,System,,Posted,,4051511
8089,R8089,2023-01-11 11:16:48.566581,676,RA57RAJ9KR,1,10000.00,System,,Posted,,4051511
7946,R7946,2023-01-06 21:57:19.729804,323,RA65U703VT,1,13500.00,System,,Posted,,345345
8016,R8016,2023-01-09 11:01:13.354927,608,RA97ZNCSV3,1,500.00,System,,Posted,,4051511
8090,R8090,2023-01-11 11:17:06.565233,676,RA9912ZZZ1,1,7000.00,System,,Posted,,4051511
8107,R8107,2023-01-11 21:09:35.56663,588,RAB47811U2,1,7500.00,System,,Posted,,4051511
8169,R8169,2023-01-16 10:09:15.71689,445,RAG8HM7IMW,1,8000.00,System,,Posted,,4051511
8225,R8225,2023-01-21 21:03:14.564339,249,RAL6W3SE1I,1,2000.00,System,,Posted,,345345
8287,R8287,2023-01-27 10:17:03.768616,370,RAR3AE3E9X,1,2000.00,System,,Posted,,345345
8340,R8340,2023-02-02 02:11:03.902458,547,RB28P6RU4G,1,7500.00,System,,Posted,,345345
8391,R8391,2023-02-05 11:04:16.711616,303,RB57XVIQJZ,1,8500.00,System,,Posted,,345345
382,R382,2020-11-04 18:15:38.705848,128,OK496CMDKB,1,9360.00,System,,Posted,,345345
8439,R8439,2023-02-07 15:08:14.112856,578,RB734RH5E1,1,4000.00,System,,Posted,,4051511
8440,R8440,2023-02-07 15:09:39.709337,561,RB794RLY6R,1,13500.00,System,,Posted,,345345
8491,R8491,2023-02-08 16:15:36.271447,474,RB867JMM3I,1,8000.00,System,,Posted,,4051511
4495,R4495,2022-04-30 14:18:40.514939,486,QDQ515EM3F,1,8500.00,System,,Posted,,345345
4496,R4496,2022-04-30 14:18:58.541273,486,QCS7E5ZVXJ,1,21000.00,System,,Posted,,345345
5111,R5111,2022-06-06 09:38:11.124948,194,QF6099C3FM,1,12500.00,System,,Posted,,345345
4569,R4569,2022-05-06 16:11:19.732736,475,QE68JP77KK,1,7000.00,System,,Posted,,4051511
4726,R4726,2022-05-10 08:14:16.334223,480,QEA7QOUN3B,1,7000.00,System,,Posted,,4051511
6318,R6318,2022-09-07 22:26:10.31414,504,QI76KL9XTY,1,5000.00,System,,Posted,,4051511
4800,R4800,2022-05-12 09:31:15.616807,385,QEC5UR4LFD,1,7500.00,System,,Posted,,345345
5112,R5112,2022-06-06 09:38:18.696189,47,QF6099COTW,1,11500.00,System,,Posted,,345345
4801,R4801,2022-05-12 09:33:37.023423,331,QEC0UR9XBU,1,13100.00,System,,Posted,,345345
4883,R4883,2022-05-15 14:27:40.508417,350,QEF023DH96,1,12500.00,System,,Posted,,345345
5713,R5713,2022-07-29 10:19:36.89611,370,QGT6A4LZYC,1,3000.00,System,,Posted,,345345
4952,R4952,2022-04-01 13:11:00.0,297,C103-CR-1-4-22,0,4000,,,Posted,,345345
5197,R5197,2022-06-09 11:21:34.650562,518,QF93FHOV33,1,7500.00,System,,Posted,,4051511
5027,R5027,2022-06-01 16:27:27.59518,447,QF16Z2GH74,1,7000.00,System,,Posted,,4051511
5099,R5099,2022-06-05 20:21:06.225784,324,QF598OB42P,1,8500.00,System,,Posted,,345345
5270,R5270,2022-06-13 22:34:47.688029,288,QFD3OUAJ7N,1,7500.00,System,,Posted,,345345
5300,R5300,2022-06-16 11:51:39.067968,481,QFG0TGDI0Y,1,7000.00,System,,Posted,,4051511
5781,R5781,2022-08-04 07:07:26.997634,550,QH44MDFUOU,1,6500.00,System,,Posted,,345345
5368,R5368,2022-06-30 11:05:40.533796,300,QFU0LOOKTW,1,6500.00,System,,Posted,,345345
5440,R5440,2022-07-06 09:54:12.168974,401,QG66Y67R9S,1,7000.00,System,,Posted,,4051511
5512,R5512,2022-07-09 10:53:42.02247,511,QG995QHMRH,1,7000.00,System,,Posted,,4051511
5851,R5851,2022-08-08 15:48:00.0,343,RUNDA08-08-2022,0,350000,,,Posted,,345345
5581,R5581,2022-07-13 04:45:44.591906,121,QGD7DEUVTZ,1,1000.00,System,,Posted,,345345
5591,R5591,2022-07-13 23:31:02.189256,502,QG9062KQN8,1,7000.00,System,,Posted,,4051511
6392,R6392,2022-09-11 20:04:50.288811,169,QIB9STE481,1,11500.00,System,,Posted,,345345
5592,R5592,2022-07-13 23:31:15.26173,402,QG711QAKB3,1,7000.00,System,,Posted,,4051511
5852,R5852,2022-08-08 15:49:36.006088,85,QH81VRINTX,1,16100.00,System,,Posted,,345345
5662,R5662,2022-07-20 21:16:13.506354,37,QGK1T0CU4B,1,6000.00,System,,Posted,,345345
6433,R6433,2022-09-14 23:05:52.804384,610,QI65HFOXGP,1,7500,System,,Posted,,4051511
5894,R5894,2022-08-11 11:00:56.424309,285,QHB31GUC3V,1,3000.00,System,,Posted,,345345
5959,R5959,2022-08-15 18:23:08.374851,51,QHF49FB85G,1,12500.00,System,,Posted,,345345
6924,R6924,2022-10-17 20:25:45.208735,454,QJH0430ZVC,1,7000.00,System,,Posted,,4051511
6029,R6029,2022-08-19 13:33:15.38321,472,QHJ7G9DO37,1,8000.00,System,,Posted,,4051511
6434,R6434,2022-09-14 23:06:10.480923,610,QI2194NLOF,1,7500,System,,Posted,,4051511
6099,R6099,2022-08-22 15:55:32.237692,352,QHM2M6SQ32,1,1.00,System,,Posted,,345345
6173,R6173,2022-08-31 12:14:34.703181,464,QHV44DT29W,1,7000.00,System,,Posted,,4051511
6174,R6174,2022-08-31 12:16:01.495968,464,QHV24DWA9Y,1,7000.00,System,,Posted,,4051511
6513,R6513,2022-09-20 20:35:51.318876,138,QIK3C3BU4N,1,15000.00,System,,Posted,,345345
6241,R6241,2022-09-05 17:09:17.885597,139,QI53FKF8T1,1,15000.00,System,,Posted,,345345
6242,R6242,2022-09-05 17:13:39.512265,535,QI57FKU5WF,1,7000.00,System,,Posted,,4051511
7272,R7272,2022-11-12 20:28:26.817391,188,QKC7T65MRX,1,8500.00,System,,Posted,,345345
6987,R6987,2022-10-31 12:24:35.999837,629,QJL4D5XJ7W,1,8000.00,System,,Posted,,4051511
6577,R6577,2022-09-30 19:45:00.985174,300,QIU1YT7KBF,1,6500.00,System,,Posted,,345345
6649,R6649,2022-10-04 23:31:15.70176,29,QJ459JUTTT,1,1500.00,System,,Posted,,345345
6725,R6725,2022-10-07 17:32:56.41521,574,QJ76FTCDL6,1,7000.00,System,,Posted,,4051511
6988,R6988,2022-10-31 12:24:42.052699,629,QJK39F9UYB,1,8000.00,System,,Posted,,4051511
6796,R6796,2022-10-10 09:48:10.804055,615,QJA5LKJ6UT,1,7000.00,System,,Posted,,4051511
6855,R6855,2022-10-12 21:06:06.667379,571,QJC5RUUY8V,1,200.00,System,,Posted,,4051511
7503,R7503,2022-12-06 08:58:27.075064,571,QL64HOO9L4,1,3250.00,System,,Posted,,4051511
7057,R7057,2022-11-04 10:41:37.358106,566,QK478I1MW1,1,7500.00,System,,Posted,,4051511
7335,R7335,2022-11-17 22:27:03.148111,288,QKH65NTYAA,1,7500.00,System,,Posted,,345345
7125,R7125,2022-11-07 14:52:40.750912,574,QK70G9F294,1,7500.00,System,,Posted,,4051511
7207,R7207,2022-11-10 16:27:13.859955,150,QKA8NLVU44,1,9500.00,System,,Posted,,345345
7373,R7373,2022-11-23 11:59:47.355414,71,QKN8HS99IC,1,10500.00,System,,Posted,,345345
7433,R7433,2022-12-01 22:52:44.13003,279,QL1244U824,1,14000.00,System,,Posted,,345345
7581,R7581,2022-12-08 11:36:40.991966,394,QL76KZQQ2C,1,7500.00,System,,Posted,,4051511
7583,R7583,2022-12-08 11:39:14.08919,583,QL65IQ8JDV,1,3750.00,System,,Posted,,4051511
7582,R7582,2022-12-08 11:38:18.541903,583,QL60JLU7V2,1,3750.00,System,,Posted,,4051511
7584,R7584,2022-12-08 11:41:16.203401,144,QL86O3D82G,1,14500.00,System,,Posted,,345345
7652,R7652,2022-12-10 20:13:07.524971,334,QLA3VE7J0H,1,4000.00,System,,Posted,,345345
7714,R7714,2022-12-13 20:59:21.881233,314,QLD64AUES0,1,3500.00,System,,Posted,,345345
7762,R7762,2022-12-17 15:57:05.908121,15,QLH7E5EQ4J,1,8000.00,System,,Posted,,345345
7825,R7825,2022-12-25 10:54:36.032592,300,QLP0Z1HZOI,1,6500.00,System,,Posted,,345345
7882,R7882,2023-01-04 00:08:00.072289,29,RA40MWSX96,1,1500.00,System,,Posted,,345345
7947,R7947,2023-01-07 07:19:17.899426,91,RA70UGTKE6,1,15000.00,System,,Posted,,345345
8017,R8017,2023-01-09 11:15:33.300187,568,RA98ZOLH6U,1,8000.00,System,,Posted,,4051511
8091,R8091,2023-01-11 11:22:10.480737,395,RAB05LFNSS,1,1000.00,System,,Posted,,4051511
8108,R8108,2023-01-11 21:33:51.769415,645,RAB77A2IFP,1,12500.00,System,,Posted,,4051511
8170,R8170,2023-01-16 11:54:32.664857,15,RAG8HV6VXA,1,8000.00,System,,Posted,,345345
456,R456,2020-11-10 06:46:38.371455,54,OKA1CT633N,1,13639.00,System,,Posted,,345345
4497,R4497,2022-04-30 14:23:02.01856,487,QDR831G1QQ,1,11000.00,System,,Posted,,345345
4570,R4570,2022-05-06 16:32:18.313611,35,QE67JQU9NP,1,7000.00,System,,Posted,,345345
5113,R5113,2022-06-06 10:48:37.937225,513,QF669E26QY,1,7000.00,System,,Posted,,4051511
4727,R4727,2022-05-10 08:28:03.720334,435,QEA5QPLO4F,1,7000.00,System,,Posted,,4051511
4802,R4802,2022-05-12 10:16:08.441957,181,QEC5UTVUU5,1,14500.00,System,,Posted,,345345
4884,R4884,2022-05-15 14:34:02.787419,222,QEF623TGYW,1,14000.00,System,,Posted,,345345
5198,R5198,2022-06-09 12:11:59.644279,20,QF90FL0HQ6,1,8000.00,System,,Posted,,345345
4953,R4953,2022-05-23 14:40:01.658262,59,QEN2H8GALA,1,9000.00,System,,Posted,,345345
5028,R5028,2022-06-01 19:07:19.99759,247,QF11ZGRFL7,1,6500.00,System,,Posted,,345345
5714,R5714,2022-07-29 11:28:26.08064,279,QGT2A97C9K,1,500.00,System,,Posted,,345345
5100,R5100,2022-06-05 20:28:05.503707,362,QF518OWZ0R,1,5000.00,System,,Posted,,345345
5199,R5199,2022-06-09 12:12:32.494363,490,QF99FL2795,1,6500.00,System,,Posted,,345345
5271,R5271,2022-06-14 00:08:51.215018,525,QFD1OPMDLV,1,3500.00,System,,Posted,,345345
5272,R5272,2022-06-14 00:09:51.352021,491,QFA7IXS65R,1,7500.00,System,,Posted,,345345
5782,R5782,2022-08-04 07:26:28.532098,257,QH43ME3UY5,1,14500.00,System,,Posted,,345345
5301,R5301,2022-06-16 14:06:37.328304,426,QFG1TPMZAP,1,4500.00,System,,Posted,,4051511
5369,R5369,2022-06-30 13:21:23.442513,477,QFU6LYA3I0,1,7000.00,System,,Posted,,4051511
6579,R6579,2022-09-30 20:33:50.349876,279,QIU7YYOGXL,1,14000.00,System,,Posted,,345345
5441,R5441,2022-07-06 10:09:16.956743,194,QG61Y79WRH,1,12500.00,System,,Posted,,345345
5854,R5854,2022-08-05 15:59:00.0,345,DAM05-08-2022,1,60000,,,Posted,,345345
5442,R5442,2022-07-06 10:09:19.724431,460,QG60Y7AIOM,1,7000.00,System,,Posted,,4051511
5513,R5513,2022-07-09 11:42:35.30254,452,QG995U19IV,1,7000.00,System,,Posted,,4051511
5582,R5582,2022-07-13 08:14:04.800318,20,QGD3DJRQHB,1,8000.00,System,,Posted,,345345
5895,R5895,2022-08-11 11:25:54.234069,303,QHB11ICQ9P,1,8500.00,System,,Posted,,345345
5593,R5593,2022-07-14 08:57:11.538817,188,QGE0FN9U8U,1,8500.00,System,,Posted,,345345
5663,R5663,2022-07-21 07:21:16.274404,233,QGL9T9K31H,1,18500.00,System,,Posted,,345345
7208,R7208,2022-11-10 17:07:54.687419,627,QKA9NPKAZ1,1,4500.00,System,,Posted,,4051511
5960,R5960,2022-08-15 19:13:52.418748,545,QHB62JCA9E,1,12500.00,System,,Posted,,345345
6650,R6650,2022-10-04 23:48:04.023562,580,QJ469K4MGU,1,7000.00,System,,Posted,,4051511
6030,R6030,2022-08-19 13:34:11.656432,571,QHA6ZOGIN0,1,8000.00,System,,Posted,,4051511
6100,R6100,2022-08-22 16:14:13.492848,583,QHM5M82ISR,1,7500.00,System,,Posted,,4051511
