Id,InvoiceNo,InvoiceDate,TenancyId,CancelledBy,CreatedBy,Status,DueDate,ApartmentNo,BuildingNo,IDNumber,ArrearAmount
553,N553,2020-10-15 00:00:00.0,179,,,Posted,2020-10-15 00:00:00.0,,,,
674,N674,2020-10-26 00:00:00.0,3,,,Posted,2020-10-26 00:00:00.0,,,,
564,N564,2020-10-01 00:00:00.0,184,,,Posted,2020-10-07 00:00:00.0,,,,
702,N702,2020-10-26 00:00:00.0,103,,,Posted,2020-10-26 00:00:00.0,,,,
640,N640,2020-10-24 00:00:00.0,71,,,Posted,2020-10-24 00:00:00.0,,,,
572,N572,2020-10-01 00:00:00.0,54,,,Posted,2020-10-07 00:00:00.0,,,,
578,N578,2020-09-10 00:00:00.0,31,,,Posted,2020-09-10 00:00:00.0,,,,
675,N675,2020-10-26 00:00:00.0,3,,,Posted,2020-10-26 00:00:00.0,,,,
579,N579,2020-10-01 00:00:00.0,31,,,Posted,2020-10-07 00:00:00.0,,,,
641,N641,2020-10-24 00:00:00.0,71,,,Posted,2020-10-24 00:00:00.0,,,,
589,N589,2020-10-01 00:00:00.0,40,,,Posted,2020-10-01 00:00:00.0,,,,
590,N590,2020-09-01 00:00:00.0,40,,,Posted,2020-09-01 00:00:00.0,,,,
602,N602,2020-10-01 00:00:00.0,48,,,Posted,2020-10-01 00:00:00.0,,,,
651,N651,2020-10-26 00:00:00.0,76,,,Posted,2020-10-26 00:00:00.0,,,,
614,N614,2020-10-01 00:00:00.0,192,,,Posted,2020-10-01 00:00:00.0,,,,
621,N621,2020-10-01 00:00:00.0,59,,,Posted,2020-10-01 00:00:00.0,,,,
622,N622,2020-09-01 00:00:00.0,59,,,Posted,2020-09-01 00:00:00.0,,,,
682,N682,2020-10-26 00:00:00.0,93,,,Posted,2020-10-26 00:00:00.0,,,,
652,N652,2020-10-26 00:00:00.0,77,,,Posted,2020-10-26 00:00:00.0,,,,
653,N653,2020-10-26 00:00:00.0,77,,,Posted,2020-10-26 00:00:00.0,,,,
712,N712,2020-10-26 00:00:00.0,111,,,Posted,2020-10-26 00:00:00.0,,,,
661,N661,2020-10-26 00:00:00.0,82,,,Posted,2020-10-26 00:00:00.0,,,,
683,N683,2020-10-26 00:00:00.0,94,,,Posted,2020-10-26 00:00:00.0,,,,
662,N662,2020-10-26 00:00:00.0,82,,,Posted,2020-10-26 00:00:00.0,,,,
385,N385,2020-10-01 00:00:04.12006,6,,System,Posted,2020-10-05 00:00:00.0,,,,
386,N386,2020-10-01 00:00:04.187752,107,,System,Posted,2020-10-05 00:00:00.0,,,,
387,N387,2020-10-01 00:00:04.187838,108,,System,Posted,2020-10-05 00:00:00.0,,,,
388,N388,2020-10-01 00:00:04.187927,109,,System,Posted,2020-10-05 00:00:00.0,,,,
389,N389,2020-10-01 00:00:04.188082,110,,System,Posted,2020-10-05 00:00:00.0,,,,
390,N390,2020-10-01 00:00:04.188173,111,,System,Posted,2020-10-05 00:00:00.0,,,,
391,N391,2020-10-01 00:00:04.188261,112,,System,Posted,2020-10-05 00:00:00.0,,,,
392,N392,2020-10-01 00:00:04.188364,113,,System,Posted,2020-10-05 00:00:00.0,,,,
393,N393,2020-10-01 00:00:04.187666,106,,System,Posted,2020-10-05 00:00:00.0,,,,
394,N394,2020-10-01 00:00:04.188449,114,,System,Posted,2020-10-05 00:00:00.0,,,,
395,N395,2020-10-01 00:00:04.188625,116,,System,Posted,2020-10-05 00:00:00.0,,,,
396,N396,2020-10-01 00:00:04.188711,117,,System,Posted,2020-10-05 00:00:00.0,,,,
397,N397,2020-10-01 00:00:04.188798,118,,System,Posted,2020-10-05 00:00:00.0,,,,
398,N398,2020-10-01 00:00:04.188883,119,,System,Posted,2020-10-05 00:00:00.0,,,,
399,N399,2020-10-01 00:00:04.188968,120,,System,Posted,2020-10-05 00:00:00.0,,,,
400,N400,2020-10-01 00:00:04.189054,121,,System,Posted,2020-10-05 00:00:00.0,,,,
401,N401,2020-10-01 00:00:04.189139,122,,System,Posted,2020-10-05 00:00:00.0,,,,
402,N402,2020-10-01 00:00:04.188538,115,,System,Posted,2020-10-05 00:00:00.0,,,,
403,N403,2020-10-01 00:00:04.187579,105,,System,Posted,2020-10-05 00:00:00.0,,,,
404,N404,2020-10-01 00:00:04.187482,104,,System,Posted,2020-10-05 00:00:00.0,,,,
405,N405,2020-10-01 00:00:04.18739,103,,System,Posted,2020-10-05 00:00:00.0,,,,
406,N406,2020-10-01 00:00:04.155357,86,,System,Posted,2020-10-05 00:00:00.0,,,,
407,N407,2020-10-01 00:00:04.155507,87,,System,Posted,2020-10-05 00:00:00.0,,,,
691,N691,2020-10-26 00:00:00.0,97,,,Cancelled,2020-10-26 00:00:00.0,,,,
409,N409,2020-10-01 00:00:04.155838,89,,System,Posted,2020-10-05 00:00:00.0,,,,
410,N410,2020-10-01 00:00:04.156056,90,,System,Posted,2020-10-05 00:00:00.0,,,,
411,N411,2020-10-01 00:00:04.156234,91,,System,Posted,2020-10-05 00:00:00.0,,,,
412,N412,2020-10-01 00:00:04.156399,92,,System,Posted,2020-10-05 00:00:00.0,,,,
413,N413,2020-10-01 00:00:04.186436,93,,System,Posted,2020-10-05 00:00:00.0,,,,
414,N414,2020-10-01 00:00:04.186556,94,,System,Posted,2020-10-05 00:00:00.0,,,,
415,N415,2020-10-01 00:00:04.18665,95,,System,Posted,2020-10-05 00:00:00.0,,,,
416,N416,2020-10-01 00:00:04.18674,96,,System,Posted,2020-10-05 00:00:00.0,,,,
417,N417,2020-10-01 00:00:04.18683,97,,System,Posted,2020-10-05 00:00:00.0,,,,
418,N418,2020-10-01 00:00:04.18692,98,,System,Posted,2020-10-05 00:00:00.0,,,,
419,N419,2020-10-01 00:00:04.187009,99,,System,Posted,2020-10-05 00:00:00.0,,,,
420,N420,2020-10-01 00:00:04.187102,100,,System,Posted,2020-10-05 00:00:00.0,,,,
421,N421,2020-10-01 00:00:04.187191,101,,System,Posted,2020-10-05 00:00:00.0,,,,
422,N422,2020-10-01 00:00:04.187286,102,,System,Posted,2020-10-05 00:00:00.0,,,,
423,N423,2020-10-01 00:00:04.189225,123,,System,Posted,2020-10-05 00:00:00.0,,,,
424,N424,2020-10-01 00:00:04.189309,124,,System,Posted,2020-10-05 00:00:00.0,,,,
425,N425,2020-10-01 00:00:04.189394,125,,System,Posted,2020-10-05 00:00:00.0,,,,
690,N690,2020-10-26 00:00:00.0,97,,,Posted,2020-10-26 00:00:00.0,,,,
703,N703,2020-10-26 00:00:00.0,103,,,Posted,2020-10-26 00:00:00.0,,,,
692,N692,2020-10-26 00:00:00.0,98,,,Posted,2020-10-26 00:00:00.0,,,,
729,N729,2020-10-26 00:00:00.0,130,,,Posted,2020-10-26 00:00:00.0,,,,
710,N710,2020-10-26 00:00:00.0,109,,,Posted,2020-10-26 00:00:00.0,,,,
719,N719,2020-10-26 00:00:00.0,124,,,Posted,2020-10-26 00:00:00.0,,,,
711,N711,2020-10-26 00:00:00.0,110,,,Posted,2020-10-26 00:00:00.0,,,,
728,N728,2020-10-26 00:00:00.0,130,,,Posted,2020-10-26 00:00:00.0,,,,
736,N736,2020-10-26 00:00:00.0,134,,,Posted,2020-10-26 00:00:00.0,,,,
730,N730,2020-10-26 00:00:00.0,131,,,Posted,2020-10-26 00:00:00.0,,,,
738,N738,2020-10-26 00:00:00.0,135,,,Posted,2020-10-26 00:00:00.0,,,,
745,N745,2020-10-26 00:00:00.0,139,,,Posted,2020-10-26 00:00:00.0,,,,
746,N746,2020-10-26 00:00:00.0,140,,,Posted,2020-10-26 00:00:00.0,,,,
747,N747,2020-10-26 00:00:00.0,141,,,Posted,2020-10-26 00:00:00.0,,,,
751,N751,2020-10-26 00:00:00.0,143,,,Posted,2020-10-26 00:00:00.0,,,,
752,N752,2020-10-26 00:00:00.0,143,,,Posted,2020-10-26 00:00:00.0,,,,
753,N753,2020-10-26 00:00:00.0,144,,,Posted,2020-10-26 00:00:00.0,,,,
759,N759,2020-10-26 00:00:00.0,148,,,Posted,2020-10-26 00:00:00.0,,,,
760,N760,2020-10-26 00:00:00.0,148,,,Posted,2020-10-26 00:00:00.0,,,,
761,N761,2020-10-26 00:00:00.0,149,,,Posted,2020-10-26 00:00:00.0,,,,
794,N794,2020-10-27 00:00:00.0,8,,,Posted,2020-10-27 00:00:00.0,,,,
676,N676,2020-10-26 00:00:00.0,91,,,Posted,2020-10-26 00:00:00.0,,,,
762,N762,2020-10-26 00:00:00.0,149,,,Posted,2020-10-26 00:00:00.0,,,,
677,N677,2020-10-26 00:00:00.0,91,,,Posted,2020-10-26 00:00:00.0,,,,
554,N554,2020-10-15 00:00:00.0,169,,,Cancelled,2020-10-15 00:00:00.0,,,,
559,N559,2020-10-01 00:00:00.0,70,,,Posted,2020-10-10 00:00:00.0,,,,
684,N684,2020-10-26 00:00:00.0,94,,,Posted,2020-10-26 00:00:00.0,,,,
565,N565,2020-10-01 00:00:00.0,185,,,Posted,2020-10-07 00:00:00.0,,,,
766,N766,2020-10-26 00:00:00.0,151,,,Posted,2020-10-26 00:00:00.0,,,,
573,N573,2020-09-01 00:00:00.0,54,,,Posted,2020-09-07 00:00:00.0,,,,
693,N693,2020-10-26 00:00:00.0,98,,,Posted,2020-10-26 00:00:00.0,,,,
580,N580,2020-10-01 00:00:00.0,34,,,Posted,2020-10-07 00:00:00.0,,,,
1583,N1583,2021-01-11 00:00:00.0,44,,,Posted,2021-01-11 00:00:00.0,,,,
591,N591,2020-10-01 00:00:00.0,41,,,Posted,2020-10-01 00:00:00.0,,,,
694,N694,2020-10-26 00:00:00.0,99,,,Posted,2020-10-26 00:00:00.0,,,,
592,N592,2020-10-01 00:00:00.0,42,,,Posted,2020-10-01 00:00:00.0,,,,
603,N603,2020-09-01 00:00:00.0,49,,,Posted,2020-09-01 00:00:00.0,,,,
604,N604,2020-10-01 00:00:00.0,49,,,Posted,2020-10-01 00:00:00.0,,,,
695,N695,2020-10-26 00:00:00.0,99,,,Posted,2020-10-26 00:00:00.0,,,,
615,N615,2020-10-01 00:00:00.0,56,,,Posted,2020-10-01 00:00:00.0,,,,
624,N624,2020-10-01 00:00:00.0,60,,,Posted,2020-10-01 00:00:00.0,,,,
767,N767,2020-10-26 00:00:00.0,152,,,Posted,2020-10-26 00:00:00.0,,,,
632,N632,2020-09-01 00:00:00.0,64,,,Posted,2020-09-01 00:00:00.0,,,,
705,N705,2020-10-26 00:00:00.0,105,,,Posted,2020-10-26 00:00:00.0,,,,
633,N633,2020-10-01 00:00:00.0,65,,,Posted,2020-10-01 00:00:00.0,,,,
642,N642,2020-10-24 00:00:00.0,72,,,Posted,2020-10-24 00:00:00.0,,,,
643,N643,2020-10-24 00:00:00.0,72,,,Posted,2020-10-24 00:00:00.0,,,,
706,N706,2020-10-26 00:00:00.0,105,,,Posted,2020-10-26 00:00:00.0,,,,
654,N654,2020-10-26 00:00:00.0,78,,,Posted,2020-10-26 00:00:00.0,,,,
655,N655,2020-10-26 00:00:00.0,78,,,Posted,2020-10-26 00:00:00.0,,,,
663,N663,2020-10-26 00:00:00.0,83,,,Posted,2020-10-26 00:00:00.0,,,,
707,N707,2020-10-26 00:00:00.0,106,,,Posted,2020-10-26 00:00:00.0,,,,
769,N769,2020-10-26 00:00:00.0,154,,,Posted,2020-10-26 00:00:00.0,,,,
4343,N4343,2021-08-07 00:00:00.0,320,,,Posted,2021-08-07 00:00:00.0,,,,
795,N795,2020-10-27 00:00:00.0,8,,,Posted,2020-10-27 00:00:00.0,,,,
713,N713,2020-10-26 00:00:00.0,111,,,Cancelled,2020-10-26 00:00:00.0,,,,
770,N770,2020-10-26 00:00:00.0,154,,,Posted,2020-10-26 00:00:00.0,,,,
720,N720,2020-10-26 00:00:00.0,126,,,Posted,2020-10-26 00:00:00.0,,,,
721,N721,2020-10-26 00:00:00.0,126,,,Posted,2020-10-26 00:00:00.0,,,,
773,N773,2020-10-26 00:00:00.0,156,,,Posted,2020-10-26 00:00:00.0,,,,
722,N722,2020-10-26 00:00:00.0,127,,,Posted,2020-10-26 00:00:00.0,,,,
731,N731,2020-10-26 00:00:00.0,131,,,Posted,2020-10-26 00:00:00.0,,,,
829,N829,2020-10-31 00:00:00.0,137,,,Posted,2020-10-31 00:00:00.0,,,,
739,N739,2020-10-26 00:00:00.0,136,,,Posted,2020-10-26 00:00:00.0,,,,
777,N777,2020-10-26 00:00:00.0,157,,,Posted,2020-10-26 00:00:00.0,,,,
740,N740,2020-10-26 00:00:00.0,136,,,Posted,2020-10-26 00:00:00.0,,,,
741,N741,2020-10-26 00:00:00.0,137,,,Posted,2020-10-26 00:00:00.0,,,,
797,N797,2020-10-27 00:00:00.0,10,,,Posted,2020-10-27 00:00:00.0,,,,
748,N748,2020-10-26 00:00:00.0,141,,,Posted,2020-10-26 00:00:00.0,,,,
778,N778,2020-10-26 00:00:00.0,158,,,Posted,2020-10-26 00:00:00.0,,,,
754,N754,2020-10-26 00:00:00.0,144,,,Posted,2020-10-26 00:00:00.0,,,,
755,N755,2020-10-26 00:00:00.0,145,,,Posted,2020-10-26 00:00:00.0,,,,
756,N756,2020-10-26 00:00:00.0,145,,,Posted,2020-10-26 00:00:00.0,,,,
779,N779,2020-10-26 00:00:00.0,158,,,Posted,2020-10-26 00:00:00.0,,,,
813,N813,2020-10-27 00:00:00.0,195,,,Posted,2020-10-27 00:00:00.0,,,,
782,N782,2020-10-26 00:00:00.0,160,,,Posted,2020-10-26 00:00:00.0,,,,
799,N799,2020-10-27 00:00:00.0,17,,,Posted,2020-10-27 00:00:00.0,,,,
784,N784,2020-10-26 00:00:00.0,162,,,Posted,2020-10-26 00:00:00.0,,,,
785,N785,2020-10-26 00:00:00.0,162,,,Posted,2020-10-26 00:00:00.0,,,,
789,N789,2020-10-26 00:00:00.0,164,,,Posted,2020-10-26 00:00:00.0,,,,
801,N801,2020-10-27 00:00:00.0,13,,,Posted,2020-10-27 00:00:00.0,,,,
790,N790,2020-10-26 00:00:00.0,165,,,Posted,2020-10-26 00:00:00.0,,,,
792,N792,2020-10-26 00:00:00.0,194,,,Posted,2020-10-26 00:00:00.0,,,,
815,N815,2020-10-27 00:00:00.0,197,,,Posted,2020-10-27 00:00:00.0,,,,
803,N803,2020-10-27 00:00:00.0,167,,,Cancelled,2020-10-27 00:00:00.0,,,,
830,N830,2020-10-31 00:00:00.0,139,,,Posted,2020-10-31 00:00:00.0,,,,
805,N805,2020-10-27 00:00:00.0,19,,,Posted,2020-10-27 00:00:00.0,,,,
817,N817,2020-10-27 00:00:00.0,199,,,Posted,2020-10-27 00:00:00.0,,,,
806,N806,2020-10-27 00:00:00.0,20,,,Posted,2020-10-27 00:00:00.0,,,,
809,N809,2020-10-27 00:00:00.0,25,,,Posted,2020-10-27 00:00:00.0,,,,
581,N581,2020-10-01 00:00:00.0,35,,,Cancelled,2020-10-07 00:00:00.0,,,,
811,N811,2020-10-27 00:00:00.0,28,,,Posted,2020-10-27 00:00:00.0,,,,
821,N821,2020-10-31 00:00:00.0,128,,,Posted,2020-10-31 00:00:00.0,,,,
822,N822,2020-10-31 00:00:00.0,129,,,Posted,2020-10-31 00:00:00.0,,,,
823,N823,2020-10-31 00:00:00.0,130,,,Posted,2020-10-31 00:00:00.0,,,,
824,N824,2020-10-31 00:00:00.0,131,,,Posted,2020-10-31 00:00:00.0,,,,
831,N831,2020-10-31 00:00:00.0,141,,,Posted,2020-10-31 00:00:00.0,,,,
832,N832,2020-10-31 00:00:00.0,142,,,Posted,2020-10-31 00:00:00.0,,,,
833,N833,2020-10-31 00:00:00.0,187,,,Posted,2020-10-31 00:00:00.0,,,,
838,N838,2020-10-31 00:00:00.0,83,,,Posted,2020-10-31 00:00:00.0,,,,
839,N839,2020-10-31 00:00:00.0,84,,,Posted,2020-10-31 00:00:00.0,,,,
840,N840,2020-10-31 00:00:00.0,85,,,Posted,2020-10-31 00:00:00.0,,,,
841,N841,2020-10-31 00:00:00.0,86,,,Posted,2020-10-31 00:00:00.0,,,,
842,N842,2020-10-31 00:00:00.0,87,,,Posted,2020-10-31 00:00:00.0,,,,
843,N843,2020-10-31 00:00:00.0,3,,,Posted,2020-10-31 00:00:00.0,,,,
849,N849,2020-10-31 00:00:00.0,96,,,Posted,2020-10-31 00:00:00.0,,,,
853,N853,2020-10-31 00:00:00.0,100,,,Posted,2020-10-31 00:00:00.0,,,,
854,N854,2020-10-31 00:00:00.0,101,,,Posted,2020-10-31 00:00:00.0,,,,
855,N855,2020-10-31 00:00:00.0,102,,,Posted,2020-10-31 00:00:00.0,,,,
856,N856,2020-10-31 00:00:00.0,103,,,Posted,2020-10-31 00:00:00.0,,,,
857,N857,2020-10-31 00:00:00.0,105,,,Posted,2020-10-31 00:00:00.0,,,,
860,N860,2020-10-31 00:00:00.0,148,,,Posted,2020-10-31 00:00:00.0,,,,
656,N656,2020-10-26 00:00:00.0,79,,,Posted,2020-10-26 00:00:00.0,,,,
606,N606,2020-10-01 00:00:00.0,51,,,Posted,2020-10-01 00:00:00.0,,,,
560,N560,2020-10-01 00:00:00.0,182,,,Posted,2020-10-07 00:00:00.0,,,,
686,N686,2020-10-26 00:00:00.0,95,,,Posted,2020-10-26 00:00:00.0,,,,
574,N574,2020-10-16 00:00:00.0,188,,,Posted,2020-10-16 00:00:00.0,,,,
616,N616,2020-09-01 00:00:00.0,56,,,Posted,2020-09-01 00:00:00.0,,,,
582,N582,2020-10-01 00:00:00.0,36,,,Posted,2020-10-07 00:00:00.0,,,,
678,N678,2020-10-26 00:00:00.0,92,,,Posted,2020-10-26 00:00:00.0,,,,
583,N583,2020-09-01 00:00:00.0,35,,,Cancelled,2020-09-07 00:00:00.0,,,,
625,N625,2020-09-01 00:00:00.0,60,,,Posted,2020-09-01 00:00:00.0,,,,
584,N584,2020-09-01 00:00:00.0,36,,,Posted,2020-09-07 00:00:00.0,,,,
593,N593,2020-09-01 00:00:00.0,42,,,Posted,2020-09-01 00:00:00.0,,,,
657,N657,2020-10-26 00:00:00.0,80,,,Posted,2020-10-26 00:00:00.0,,,,
594,N594,2020-10-01 00:00:00.0,43,,,Posted,2020-10-01 00:00:00.0,,,,
634,N634,2020-10-01 00:00:00.0,66,,,Posted,2020-10-01 00:00:00.0,,,,
595,N595,2020-09-01 00:00:00.0,43,,,Posted,2020-09-01 00:00:00.0,,,,
605,N605,2020-09-01 00:00:00.0,50,,,Posted,2020-09-01 00:00:00.0,,,,
635,N635,2020-09-01 00:00:00.0,66,,,Posted,2020-09-01 00:00:00.0,,,,
426,N426,2020-10-01 00:00:04.189489,126,,System,Posted,2020-10-05 00:00:00.0,,,,
427,N427,2020-10-01 00:00:04.191861,158,,System,Posted,2020-10-05 00:00:00.0,,,,
428,N428,2020-10-01 00:00:04.191985,159,,System,Posted,2020-10-05 00:00:00.0,,,,
429,N429,2020-10-01 00:00:04.192092,160,,System,Posted,2020-10-05 00:00:00.0,,,,
3441,N3441,2021-05-12 00:00:00.0,106,,,Posted,2021-05-12 00:00:00.0,,,,
431,N431,2020-10-01 00:00:04.192352,162,,System,Posted,2020-10-05 00:00:00.0,,,,
432,N432,2020-10-01 00:00:04.19246,163,,System,Posted,2020-10-05 00:00:00.0,,,,
433,N433,2020-10-01 00:00:04.192567,164,,System,Posted,2020-10-05 00:00:00.0,,,,
434,N434,2020-10-01 00:00:04.192655,16,,System,Posted,2020-10-05 00:00:00.0,,,,
435,N435,2020-10-01 00:00:04.192743,147,,System,Posted,2020-10-05 00:00:00.0,,,,
436,N436,2020-10-01 00:00:04.19283,132,,System,Posted,2020-10-05 00:00:00.0,,,,
437,N437,2020-10-01 00:00:04.192918,165,,System,Posted,2020-10-05 00:00:00.0,,,,
438,N438,2020-10-01 00:00:04.193006,130,,System,Posted,2020-10-05 00:00:00.0,,,,
439,N439,2020-10-01 00:00:04.193093,70,,System,Posted,2020-10-05 00:00:00.0,,,,
440,N440,2020-10-01 00:00:04.19318,156,,System,Posted,2020-10-05 00:00:00.0,,,,
441,N441,2020-10-01 00:00:04.19327,139,,System,Posted,2020-10-05 00:00:00.0,,,,
442,N442,2020-10-01 00:00:04.193357,150,,System,Posted,2020-10-05 00:00:00.0,,,,
443,N443,2020-10-01 00:00:04.193443,151,,System,Posted,2020-10-05 00:00:00.0,,,,
444,N444,2020-10-01 00:00:04.191756,157,,System,Posted,2020-10-05 00:00:00.0,,,,
445,N445,2020-10-01 00:00:04.155248,85,,System,Posted,2020-10-05 00:00:00.0,,,,
446,N446,2020-10-01 00:00:04.191668,155,,System,Posted,2020-10-05 00:00:00.0,,,,
447,N447,2020-10-01 00:00:04.191475,153,,System,Posted,2020-10-05 00:00:00.0,,,,
448,N448,2020-10-01 00:00:04.189573,82,,System,Posted,2020-10-05 00:00:00.0,,,,
449,N449,2020-10-01 00:00:04.189657,131,,System,Posted,2020-10-05 00:00:00.0,,,,
450,N450,2020-10-01 00:00:04.189761,134,,System,Posted,2020-10-05 00:00:00.0,,,,
451,N451,2020-10-01 00:00:04.189874,135,,System,Posted,2020-10-05 00:00:00.0,,,,
452,N452,2020-10-01 00:00:04.190079,136,,System,Posted,2020-10-05 00:00:00.0,,,,
453,N453,2020-10-01 00:00:04.190191,137,,System,Posted,2020-10-05 00:00:00.0,,,,
454,N454,2020-10-01 00:00:04.190286,138,,System,Posted,2020-10-05 00:00:00.0,,,,
455,N455,2020-10-01 00:00:04.19041,140,,System,Posted,2020-10-05 00:00:00.0,,,,
456,N456,2020-10-01 00:00:04.190533,141,,System,Posted,2020-10-05 00:00:00.0,,,,
457,N457,2020-10-01 00:00:04.190618,142,,System,Posted,2020-10-05 00:00:00.0,,,,
458,N458,2020-10-01 00:00:04.190704,143,,System,Posted,2020-10-05 00:00:00.0,,,,
459,N459,2020-10-01 00:00:04.190855,144,,System,Posted,2020-10-05 00:00:00.0,,,,
460,N460,2020-10-01 00:00:04.190985,145,,System,Posted,2020-10-05 00:00:00.0,,,,
461,N461,2020-10-01 00:00:04.191095,146,,System,Posted,2020-10-05 00:00:00.0,,,,
462,N462,2020-10-01 00:00:04.191203,148,,System,Posted,2020-10-05 00:00:00.0,,,,
463,N463,2020-10-01 00:00:04.191306,149,,System,Posted,2020-10-05 00:00:00.0,,,,
464,N464,2020-10-01 00:00:04.19139,152,,System,Posted,2020-10-05 00:00:00.0,,,,
465,N465,2020-10-01 00:00:04.19158,154,,System,Posted,2020-10-05 00:00:00.0,,,,
466,N466,2020-10-01 00:00:04.155049,84,,System,Posted,2020-10-05 00:00:00.0,,,,
467,N467,2020-10-01 00:00:04.154919,83,,System,Posted,2020-10-05 00:00:00.0,,,,
468,N468,2020-10-01 00:00:04.154773,81,,System,Posted,2020-10-05 00:00:00.0,,,,
469,N469,2020-10-01 00:00:04.14634,20,,System,Posted,2020-10-05 00:00:00.0,,,,
470,N470,2020-10-01 00:00:04.14646,21,,System,Posted,2020-10-05 00:00:00.0,,,,
472,N472,2020-10-01 00:00:04.146753,23,,System,Posted,2020-10-05 00:00:00.0,,,,
473,N473,2020-10-01 00:00:04.146858,24,,System,Posted,2020-10-05 00:00:00.0,,,,
474,N474,2020-10-01 00:00:04.147067,25,,System,Posted,2020-10-05 00:00:00.0,,,,
475,N475,2020-10-01 00:00:04.147168,26,,System,Posted,2020-10-05 00:00:00.0,,,,
476,N476,2020-10-01 00:00:04.14727,27,,System,Posted,2020-10-05 00:00:00.0,,,,
644,N644,2020-10-24 00:00:00.0,73,,,Posted,2020-10-24 00:00:00.0,,,,
664,N664,2020-10-26 00:00:00.0,84,,,Posted,2020-10-26 00:00:00.0,,,,
645,N645,2020-10-24 00:00:00.0,73,,,Posted,2020-10-24 00:00:00.0,,,,
679,N679,2020-10-26 00:00:00.0,92,,,Posted,2020-10-26 00:00:00.0,,,,
665,N665,2020-10-26 00:00:00.0,84,,,Posted,2020-10-26 00:00:00.0,,,,
687,N687,2020-10-26 00:00:00.0,95,,,Posted,2020-10-26 00:00:00.0,,,,
685,N685,2020-10-26 00:00:00.0,95,,,Cancelled,2020-10-26 00:00:00.0,,,,
698,N698,2020-10-26 00:00:00.0,101,,,Posted,2020-10-26 00:00:00.0,,,,
697,N697,2020-10-26 00:00:00.0,100,,,Posted,2020-10-26 00:00:00.0,,,,
696,N696,2020-10-26 00:00:00.0,100,,,Posted,2020-10-26 00:00:00.0,,,,
708,N708,2020-10-26 00:00:00.0,106,,,Posted,2020-10-26 00:00:00.0,,,,
716,N716,2020-10-26 00:00:00.0,121,,,Posted,2020-10-26 00:00:00.0,,,,
717,N717,2020-10-26 00:00:00.0,122,,,Posted,2020-10-26 00:00:00.0,,,,
723,N723,2020-10-26 00:00:00.0,127,,,Posted,2020-10-26 00:00:00.0,,,,
724,N724,2020-10-26 00:00:00.0,128,,,Posted,2020-10-26 00:00:00.0,,,,
725,N725,2020-10-26 00:00:00.0,128,,,Posted,2020-10-26 00:00:00.0,,,,
732,N732,2020-10-26 00:00:00.0,132,,,Posted,2020-10-26 00:00:00.0,,,,
733,N733,2020-10-26 00:00:00.0,132,,,Posted,2020-10-26 00:00:00.0,,,,
742,N742,2020-10-26 00:00:00.0,137,,,Posted,2020-10-26 00:00:00.0,,,,
1791,N1791,2021-02-12 00:00:00.0,30,,,Posted,2021-02-12 00:00:00.0,,,,
743,N743,2020-10-26 00:00:00.0,138,,,Posted,2020-10-26 00:00:00.0,,,,
471,N471,2020-10-01 00:00:04.146603,22,,System,Cancelled,2020-10-05 00:00:00.0,,,,
477,N477,2020-10-01 00:00:04.147402,28,,System,Posted,2020-10-05 00:00:00.0,,,,
478,N478,2020-10-01 00:00:04.147497,29,,System,Posted,2020-10-05 00:00:00.0,,,,
479,N479,2020-10-01 00:00:04.147593,30,,System,Posted,2020-10-05 00:00:00.0,,,,
480,N480,2020-10-01 00:00:04.147699,31,,System,Posted,2020-10-05 00:00:00.0,,,,
481,N481,2020-10-01 00:00:04.147849,34,,System,Posted,2020-10-05 00:00:00.0,,,,
482,N482,2020-10-01 00:00:04.147951,35,,System,Posted,2020-10-05 00:00:00.0,,,,
483,N483,2020-10-01 00:00:04.148051,36,,System,Posted,2020-10-05 00:00:00.0,,,,
484,N484,2020-10-01 00:00:04.148168,37,,System,Posted,2020-10-05 00:00:00.0,,,,
485,N485,2020-10-01 00:00:04.148448,38,,System,Posted,2020-10-05 00:00:00.0,,,,
486,N486,2020-10-01 00:00:04.146204,129,,System,Posted,2020-10-05 00:00:00.0,,,,
487,N487,2020-10-01 00:00:04.148589,39,,System,Posted,2020-10-05 00:00:00.0,,,,
488,N488,2020-10-01 00:00:04.146105,128,,System,Posted,2020-10-05 00:00:00.0,,,,
489,N489,2020-10-01 00:00:04.145854,18,,System,Posted,2020-10-05 00:00:00.0,,,,
490,N490,2020-10-01 00:00:04.1434,3,,System,Posted,2020-10-05 00:00:00.0,,,,
491,N491,2020-10-01 00:00:04.14391,8,,System,Posted,2020-10-05 00:00:00.0,,,,
492,N492,2020-10-01 00:00:04.144024,66,,System,Posted,2020-10-05 00:00:00.0,,,,
493,N493,2020-10-01 00:00:04.144196,67,,System,Posted,2020-10-05 00:00:00.0,,,,
494,N494,2020-10-01 00:00:04.144318,168,,System,Posted,2020-10-05 00:00:00.0,,,,
495,N495,2020-10-01 00:00:04.144438,167,,System,Posted,2020-10-05 00:00:00.0,,,,
497,N497,2020-10-01 00:00:04.144669,175,,System,Posted,2020-10-05 00:00:00.0,,,,
498,N498,2020-10-01 00:00:04.144776,176,,System,Posted,2020-10-05 00:00:00.0,,,,
499,N499,2020-10-01 00:00:04.144894,7,,System,Posted,2020-10-05 00:00:00.0,,,,
500,N500,2020-10-01 00:00:04.144994,9,,System,Posted,2020-10-05 00:00:00.0,,,,
